Site2_MeltingT,Site1_NdValence,Site2_GSestFCClatcnt,AtomicRadii_min_value,ElectricalConductivity_min_value,Site2_BCCenergy_pa,NdUnfilled_composition_average,Row_max_value,SecondIonizationEnergy_max_value,NdValence_difference,Site2_Column,Site2_NdUnfilled,Site2_GSenergy_pa,valence_composition_average,Site2_CovalentRadii,ThermalExpansionCoefficient_min_value,HeatFusion_composition_average,Site2_HeatFusion,NdUnfilled_max_value,n_ws^third_max_value,HeatFusion_min_value,IonicRadii_min_value,Site2_SpaceGroupNumber,Site2_NdValence,Material compositions 1,Material compositions 2,E_regression,E_regression_shift
2129.545335113313,13.891748601840925,4.5551711492420806,1.5504133210015647,72.55537458897619,0.6349800115385209,1.9609708091456677,5.8493274811985705,25.863153232922386,2.739971359476174,14.919285487337865,3.2106009527047505,0.6218461241834303,3.1648605025445375,1.4833431821808745,24.568536306798745,20.777255024900263,24.88746217032481,2.943430508831991,1.550153660054045,18.75249247120039,1.2688530482286469,270.34956393247705,13.647651754457833,Ag,Ag,1.8245,0
2662.615335113313,13.891748601840925,3.97551453824208,1.3594133210015646,27.555374588976193,-3.6251273884614794,3.4609708091456675,5.8493274811985705,25.863153232922386,5.739971359476174,12.919285487337865,6.21060095270475,-3.6931494608165694,3.6648605025445375,1.3033431821808743,18.668536306798746,23.227255024900266,29.787462170324808,5.943430508831991,1.9401536600540448,18.75249247120039,0.7688530482286469,239.34956393247703,10.647651754457833,Ag,Co,1.734358324,-0.090141676
3074.615335113313,13.891748601840925,4.07841673924208,1.3554133210015649,17.555374588976193,-6.149848398461479,4.4609708091456675,5.8493274811985705,25.863153232922386,7.739971359476174,9.919285487337865,8.21060095270475,-6.118476855816569,5.1648605025445375,1.3233431821808743,10.568536306798748,25.627255024900265,34.587462170324805,7.943430508831991,1.9201536600540448,18.75249247120039,0.7388530482286468,274.34956393247705,8.647651754457833,Ag,Cr,2.083638544,0.259138544
2252.385335113313,13.891748601840925,4.06567919924208,1.3844133210015648,70.35537458897619,-0.2879280984614794,1.9609708091456677,5.8493274811985705,25.863153232922386,2.739971359476174,14.919285487337865,3.2106009527047505,-0.29341513581656953,3.1648605025445375,1.3133431821808743,22.168536306798746,21.927255024900262,27.187462170324807,2.943430508831991,1.660153660054045,18.75249247120039,0.8488530482286468,270.34956393247705,13.647651754457833,Ag,Cu,1.802299595,-0.022200405
2705.615335113313,13.891748601840925,4.02908213724208,1.3474133210015649,20.85537458897619,-4.93052517846148,3.9609708091456675,5.8493274811985705,25.863153232922386,6.739971359476174,11.919285487337865,7.21060095270475,-4.898244675816569,5.1648605025445375,1.3133431821808743,17.468536306798747,22.032255024900266,27.397462170324808,6.943430508831991,1.9601536600540448,18.75249247120039,0.6688530482286469,274.34956393247705,9.647651754457833,Ag,Fe,2.142172341,0.317672341
2413.615335113313,13.891748601840925,4.00251431724208,1.3464133210015647,10.155374588976192,-5.51545157846148,4.4609708091456675,5.8493274811985705,25.863153232922386,7.739971359476174,10.919285487337865,8.21060095270475,-5.63332556581657,5.6648605025445375,1.3133431821808743,24.568536306798745,21.582255024900263,26.49746217032481,7.943430508831991,1.800153660054045,18.75249247120039,0.7888530482286469,262.34956393247705,8.647651754457833,Ag,Mn,2.026685741,0.202185741
2622.615335113313,13.891748601840925,3.9839071142420797,1.3524133210015647,24.255374588976192,-2.084179858461479,2.9609708091456675,5.8493274811985705,25.863153232922386,4.739971359476174,13.919285487337865,5.21060095270475,-2.15908488581657,3.6648605025445375,1.2933431821808743,19.068536306798748,23.867255024900267,31.06746217032481,4.943430508831991,1.9401536600540448,18.75249247120039,0.8088530482286468,270.34956393247705,11.647651754457833,Ag,Ni,2.075071478,0.250571478
2708.615335113313,13.891748601840925,4.99159963224208,1.5504133210015647,11.155374588976192,-2.8171319784614792,6.4609708091456675,5.8493274811985705,25.863153232922386,11.739971359476174,6.919285487337865,12.21060095270475,-2.89827340581657,3.6648605025445375,1.5833431821808743,15.668536306798746,22.177255024900262,27.687462170324807,11.943430508831991,1.550153660054045,18.75249247120039,0.8688530482286468,239.34956393247703,4.647651754457833,Ag,Sc,1.823068663,-0.001431337
2835.615335113313,13.891748601840925,4.58455076424208,1.5504133210015647,12.255374588976192,-4.30630892846148,5.9609708091456675,5.8493274811985705,25.863153232922386,10.739971359476174,7.919285487337865,11.21060095270475,-4.387987435816569,4.1648605025445375,1.4633431821808744,14.268536306798747,22.202255024900264,27.737462170324807,10.943430508831991,1.7101536600540448,18.75249247120039,0.7288530482286468,239.34956393247703,5.647651754457833,Ag,Ti,1.989468058,0.164968058
3077.615335113313,13.891748601840925,4.26132604124208,1.4274133210015647,13.655374588976192,-5.584301508461479,5.4609708091456675,5.8493274811985705,25.863153232922386,9.739971359476174,8.919285487337865,10.21060095270475,-5.552021005816568,4.6648605025445375,1.3633431821808744,14.068536306798748,25.877255024900265,35.087462170324805,9.943430508831991,1.830153660054045,18.75249247120039,0.6588530482286469,274.34956393247705,6.647651754457833,Ag,V,2.072663228,0.248163228
1587.2953351133128,13.891748601840925,4.35007328624208,1.4384133210015648,26.555374588976193,2.1978676815385207,1.9609708091456677,5.8493274811985705,25.863153232922386,2.739971359476174,15.919285487337865,3.2106009527047505,2.1472397691834306,3.1648605025445375,1.3933431821808744,24.568536306798745,18.661255024900264,20.655462170324807,2.943430508831991,1.550153660054045,14.520492471200388,0.8588530482286468,239.34956393247703,13.647651754457833,Ag,Zn,1.677523767,-0.146976233
1828.085335113313,3.891748601840925,4.56746461124208,1.5364133210015647,47.3553745889762,-0.29522794846147926,1.9609708091456677,3.8493274811985705,23.201153232922387,2.739971359476174,16.919285487337866,3.2106009527047505,-0.3581834358165694,4.1648605025445375,1.3233431821808743,28.768536306798747,20.187255024900267,24.297462170324806,2.943430508831991,1.580153660054045,18.16249247120039,0.6588530482286469,270.34956393247705,3.647651754457833,Al,Al,1.2661,0
2129.545335113313,3.891748601840925,4.5551711492420806,1.5364133210015647,47.3553745889762,0.6349800115385209,1.9609708091456677,5.8493274811985705,25.863153232922386,2.739971359476174,14.919285487337865,3.2106009527047505,0.6218461241834303,3.6648605025445375,1.4833431821808745,24.568536306798745,20.482255024900265,24.88746217032481,2.943430508831991,1.580153660054045,18.16249247120039,0.6588530482286469,270.34956393247705,13.647651754457833,Al,Ag,1.14107,-0.12503
1984.615335113313,3.891748601840925,4.9875809562420805,1.4964133210015647,13.455374588976191,-0.8600048084614795,1.9609708091456677,4.8493274811985705,23.201153232922387,2.739971359476174,18.919285487337866,3.2106009527047505,-1.2636494308165696,5.1648605025445375,1.3433431821808743,21.068536306798748,27.052255024900262,38.02746217032481,2.943430508831991,1.6301536600540447,18.16249247120039,0.6588530482286469,211.34956393247703,13.647651754457833,Al,As,1.12367,-0.14243
2231.945335113313,3.891748601840925,4.58536080624208,1.5364133210015647,47.3553745889762,0.1705063615385205,1.9609708091456677,6.8493274811985705,24.89415323292239,2.739971359476174,14.919285487337865,3.2106009527047505,0.17754707418343063,4.1648605025445375,1.4833431821808745,19.868536306798745,21.107255024900265,26.13746217032481,2.943430508831991,1.760153660054045,18.16249247120039,0.6588530482286469,270.34956393247705,13.647651754457833,Al,Au,1.04139,-0.22471
1439.015335113313,3.891748601840925,5.61692860824208,1.5364133210015647,10.555374588976193,-0.5404245584614795,1.9609708091456677,6.8493274811985705,23.201153232922387,2.739971359476174,18.919285487337866,3.2106009527047505,-0.5864547158165694,5.1648605025445375,1.6033431821808743,19.068536306798748,20.385255024900264,24.693462170324807,2.943430508831991,1.580153660054045,18.16249247120039,0.6588530482286469,57.349563932477025,13.647651754457833,Al,Bi,0.91207,-0.35403
2009.615335113313,3.891748601840925,5.85387234124208,1.5364133210015647,40.95537458897619,1.4276999715385208,1.9609708091456677,4.8493274811985705,23.201153232922387,2.739971359476174,5.919285487337865,3.2106009527047505,1.4389101191834304,3.6648605025445375,1.8833431821808744,27.968536306798747,19.102255024900266,22.127462170324804,2.943430508831991,1.580153660054045,15.99249247120039,0.6588530482286469,270.34956393247705,3.647651754457833,Al,Ca,1.07345,-0.19265
1488.835335113313,3.891748601840925,4.80015154124208,1.5364133210015647,24.35537458897619,2.614620141538521,1.9609708091456677,5.8493274811985705,23.201153232922387,2.739971359476174,15.919285487337865,3.2106009527047505,2.5750654591834303,3.6648605025445375,1.5533431821808743,28.768536306798747,17.937255024900267,19.797462170324806,2.943430508831991,1.580153660054045,13.66249247120039,0.6588530482286469,239.34956393247703,13.647651754457833,Al,Cd,1.16099,-0.10511
1965.615335113313,3.891748601840925,5.82884282124208,1.5364133210015647,11.055374588976193,-1.3002222984614797,6.4609708091456675,6.8493274811985705,23.201153232922387,2.739971359476174,6.919285487337865,12.21060095270475,-1.3893299658165694,4.6648605025445375,1.7933431821808743,10.868536306798747,17.562255024900267,19.047462170324806,11.943430508831991,1.580153660054045,12.91249247120039,0.6588530482286469,239.34956393247703,4.647651754457833,Al,Ce,0.93351,-0.33259
2662.615335113313,3.891748601840925,3.97551453824208,1.3594133210015646,27.555374588976193,-3.6251273884614794,3.4609708091456675,4.8493274811985705,23.201153232922387,2.739971359476174,12.919285487337865,6.21060095270475,-3.6931494608165694,4.1648605025445375,1.3033431821808743,18.668536306798746,22.932255024900265,29.787462170324808,5.943430508831991,1.9401536600540448,18.16249247120039,0.6588530482286469,239.34956393247703,10.647651754457833,Al,Co,2.0104,0.7443
3074.615335113313,3.891748601840925,4.07841673924208,1.3554133210015649,17.555374588976193,-6.149848398461479,4.4609708091456675,4.8493274811985705,23.201153232922387,2.739971359476174,9.919285487337865,8.21060095270475,-6.118476855816569,5.6648605025445375,1.3233431821808743,10.568536306798748,25.332255024900263,34.587462170324805,7.943430508831991,1.9201536600540448,18.16249247120039,0.6588530482286469,274.34956393247705,8.647651754457833,Al,Cr,2.1762,0.9101
2252.385335113313,3.891748601840925,4.06567919924208,1.3844133210015648,47.3553745889762,-0.2879280984614794,1.9609708091456677,4.8493274811985705,24.66515323292239,2.739971359476174,14.919285487337865,3.2106009527047505,-0.29341513581656953,3.6648605025445375,1.3133431821808743,22.168536306798746,21.632255024900264,27.187462170324807,2.943430508831991,1.660153660054045,18.16249247120039,0.6588530482286469,270.34956393247705,13.647651754457833,Al,Cu,1.19608,-0.07002
2664.615335113313,3.891748601840925,5.49213681424208,1.5364133210015647,10.855374588976192,-1.066918648461479,1.9609708091456677,6.8493274811985705,23.201153232922387,2.739971359476174,6.919285487337865,3.2106009527047505,-1.1763940608165693,4.1648605025445375,1.7133431821808744,15.068536306798748,24.782255024900266,33.487462170324804,2.943430508831991,1.580153660054045,18.16249247120039,0.6588530482286469,239.34956393247703,3.647651754457833,Al,Er,1.16273,-0.10337
2705.615335113313,3.891748601840925,4.02908213724208,1.3474133210015649,20.85537458897619,-4.93052517846148,3.9609708091456675,4.8493274811985705,23.201153232922387,2.739971359476174,11.919285487337865,7.21060095270475,-4.898244675816569,5.6648605025445375,1.3133431821808743,17.468536306798747,21.737255024900264,27.397462170324808,6.943430508831991,1.9601536600540448,18.16249247120039,0.6588530482286469,274.34956393247705,9.647651754457833,Al,Fe,2.1438,0.8777
1197.525335113313,3.891748601840925,4.7530655162420805,1.5164133210015647,11.455374588976193,0.37656842153852077,1.9609708091456677,4.8493274811985705,24.88315323292239,2.739971359476174,16.919285487337866,3.2106009527047505,0.3749843811834306,4.1648605025445375,1.4033431821808744,25.368536306798745,17.624755024900267,19.172462170324806,2.943430508831991,1.580153660054045,13.03749247120039,0.6588530482286469,109.34956393247703,13.647651754457833,Al,Ga,1.18849,-0.07761
2106.015335113313,3.891748601840925,5.04254261424208,1.4764133210015649,9.655377588976192,-0.9234057084614791,1.9609708091456677,4.8493274811985705,23.201153232922387,2.739971359476174,17.919285487337866,3.2106009527047505,-1.2287998608165691,4.6648605025445375,1.3633431821808744,11.368536306798747,33.30225502490026,50.5274621703248,2.943430508831991,1.580153660054045,18.16249247120039,0.6488530482286469,270.34956393247705,13.647651754457833,Al,Ge,1.15506,-0.11104
3400.615335113313,3.891748601840925,4.989256284242081,1.5364133210015647,13.055374588976193,-6.4196901784614795,5.9609708091456675,6.8493274811985705,23.201153232922387,2.739971359476174,7.919285487337865,11.21060095270475,-6.567059650816569,4.6648605025445375,1.5833431821808743,11.568536306798748,28.432255024900265,40.78746217032481,10.943430508831991,1.640153660054045,18.16249247120039,0.6588530482286469,239.34956393247703,5.647651754457833,Al,Hf,2.06319,0.79709
1128.935335113313,3.891748601840925,5.18410427424208,1.5364133210015647,10.655374588976192,3.195128221538521,1.9609708091456677,6.8493274811985705,23.201153232922387,2.739971359476174,15.919285487337865,3.2106009527047505,3.1371341221834306,3.6648605025445375,1.6333431821808744,28.768536306798747,15.979755024900264,15.882462170324807,2.943430508831991,1.580153660054045,9.747492471200388,0.6588530482286469,211.34956393247703,13.647651754457833,Al,Hg,1.08586,-0.18024
1324.365335113313,3.891748601840925,5.1231904542420805,1.5364133210015647,13.055374588976193,0.7010540615385206,1.9609708091456677,5.8493274811985705,23.242153232922387,2.739971359476174,16.919285487337866,3.2106009527047505,0.7204377241834306,4.1648605025445375,1.5833431821808743,28.768536306798747,16.477755024900265,16.878462170324806,2.943430508831991,1.580153660054045,10.743492471200389,0.6588530482286469,184.34956393247703,13.647651754457833,Al,In,1.10136,-0.16474
3633.615335113313,3.891748601840925,4.37275489524208,1.4634133210015647,30.95537458897619,-4.8721963884614805,3.4609708091456675,6.8493274811985705,23.201153232922387,2.739971359476174,12.919285487337865,6.21060095270475,-5.461271765816569,4.1648605025445375,1.4133431821808744,12.068536306798748,35.392255024900265,54.7074621703248,5.943430508831991,2.020153660054045,18.16249247120039,0.6588530482286469,270.34956393247705,10.647651754457833,Al,Ir,2.2252,0.9591
2087.615335113313,3.891748601840925,5.8125415152420805,1.5364133210015647,11.555374588976193,-1.4409053384614796,6.4609708091456675,6.8493274811985705,23.201153232922387,2.739971359476174,6.919285487337865,12.21060095270475,-1.5403065008165693,4.1648605025445375,1.3933431821808744,10.868536306798747,17.932255024900265,19.787462170324808,11.943430508831991,1.580153660054045,13.65249247120039,0.6588530482286469,239.34956393247703,4.647651754457833,Al,La,0.77761,-0.48849
1817.615335113313,3.891748601840925,5.0350072052420805,1.5364133210015647,32.05537458897619,1.8412883515385208,1.9609708091456677,3.8493274811985705,23.201153232922387,2.739971359476174,5.919285487337865,3.2106009527047505,1.8449673741834305,3.6648605025445375,1.5033431821808745,28.768536306798747,19.072255024900265,22.06746217032481,2.943430508831991,1.580153660054045,15.93249247120039,0.6588530482286469,239.34956393247703,3.647651754457833,Al,Mg,1.24671,-0.01939
2413.615335113313,3.891748601840925,4.00251431724208,1.3464133210015647,10.155374588976192,-5.51545157846148,4.4609708091456675,4.8493274811985705,23.201153232922387,2.739971359476174,10.919285487337865,8.21060095270475,-5.63332556581657,6.1648605025445375,1.3133431821808743,27.368536306798745,21.287255024900265,26.49746217032481,7.943430508831991,1.800153660054045,18.16249247120039,0.6588530482286469,262.34956393247705,8.647651754457833,Al,Mn,1.9213,0.6552
3790.615335113313,3.891748601840925,4.50185608224208,1.4684133210015649,26.95537458897619,-7.4911485884614795,4.4609708091456675,5.8493274811985705,23.201153232922387,2.739971359476174,9.919285487337865,8.21060095270475,-7.458868085816569,5.6648605025445375,1.4433431821808744,10.468536306798747,33.572255024900265,51.0674621703248,7.943430508831991,1.9601536600540448,18.16249247120039,0.6588530482286469,274.34956393247705,8.647651754457833,Al,Mo,3.0262,1.7601
1265.4853351133129,3.891748601840925,5.4184597092420805,1.5364133210015647,29.755374588976196,2.100474481538521,1.9609708091456677,3.8493274811985705,51.65915323292239,2.739971359476174,4.919285487337865,3.2106009527047505,2.1269983011834306,3.1648605025445375,1.6833431821808744,28.768536306798747,16.132255024900264,16.187462170324807,2.943430508831991,1.580153660054045,10.05249247120039,0.6588530482286469,274.34956393247705,3.647651754457833,Al,Na,1.19687,-0.06923
3644.615335113313,3.891748601840925,4.70184697824208,1.5354133210015648,16.255374588976192,-6.7383623484614805,4.9609708091456675,5.8493274811985705,23.201153232922387,2.739971359476174,8.919285487337865,9.21060095270475,-6.70608184581657,5.1648605025445375,1.4833431821808745,12.968536306798747,29.832255024900263,43.587462170324805,8.943430508831991,1.830153660054045,18.16249247120039,0.6588530482286469,274.34956393247705,7.647651754457833,Al,Nb,2.667,1.4009
2188.615335113313,3.891748601840925,5.71093918224208,1.5364133210015647,11.255374588976192,-1.2757931184614795,1.9609708091456677,6.8493274811985705,23.201153232922387,2.739971359476174,6.919285487337865,3.2106009527047505,-1.37511165581657,4.1648605025445375,1.7833431821808743,12.568536306798748,18.402255024900263,20.727462170324806,2.943430508831991,1.580153660054045,14.592492471200389,0.6588530482286469,239.34956393247703,3.647651754457833,Al,Nd,0.9308,-0.3353
2622.615335113313,3.891748601840925,3.9839071142420797,1.3524133210015647,24.255374588976192,-2.084179858461479,2.9609708091456675,4.8493274811985705,23.201153232922387,2.739971359476174,13.919285487337865,5.21060095270475,-2.15908488581657,4.1648605025445375,1.2933431821808743,19.068536306798748,23.572255024900265,31.06746217032481,4.943430508831991,1.9401536600540448,18.16249247120039,0.6588530482286469,270.34956393247705,11.647651754457833,Al,Ni,1.59959,0.33349
4200.6153351133125,3.891748601840925,4.36190121224208,1.4464133210015648,21.95537458897619,-6.97740647846148,3.9609708091456675,6.8493274811985705,23.201153232922387,2.739971359476174,11.919285487337865,7.21060095270475,-7.83346430581657,6.6648605025445375,1.4033431821808744,10.768536306798747,43.75725502490027,71.4374621703248,6.943430508831991,2.040153660054045,18.16249247120039,0.6588530482286469,239.34956393247703,9.647651754457833,Al,Os,2.8061,1.54
1211.915335113313,3.891748601840925,5.013921168242081,1.3864133210015648,9.655374588976192,-1.3280770184614794,1.9609708091456677,3.8493274811985705,24.09815323292239,2.739971359476174,18.919285487337866,3.2106009527047505,-2.013269358816569,5.1648605025445375,1.2033431821808744,28.768536306798747,24.102255024900266,32.127462170324804,2.943430508831991,1.8401536600540447,18.16249247120039,0.2888530482286469,47.349563932477025,3.647651754457833,Al,P,1.03897,-0.22713
1495.2253351133131,3.891748601840925,5.35444663324208,1.5364133210015647,14.455374588976191,-0.22781538846147953,1.9609708091456677,6.8493274811985705,23.201153232922387,2.739971359476174,17.919285487337866,3.2106009527047505,-0.24178992581656944,4.6648605025445375,1.6133431821808744,28.768536306798747,17.219255024900264,18.361462170324806,2.943430508831991,1.580153660054045,12.22649247120039,0.6588530482286469,270.34956393247705,13.647651754457833,Al,Pb,0.94554,-0.32056
2722.6653351133127,3.891748601840925,4.39070937824208,1.4814133210015648,19.655374588976194,-1.7360537184614793,1.9609708091456677,5.8493274811985705,24.003153232922386,2.739971359476174,13.919285487337865,3.2106009527047505,-1.75053488581657,4.6648605025445375,1.4233431821808744,17.468536306798747,23.202255024900264,30.327462170324807,2.943430508831991,1.8601536600540447,18.16249247120039,0.6588530482286469,270.34956393247705,13.647651754457833,Al,Pd,1.52261,0.25651
2936.015335113313,3.891748601840925,4.4444648852420805,1.4864133210015646,19.055374588976193,-2.570178808461479,2.4609708091456675,6.8493274811985705,23.201153232922387,2.739971359476174,13.919285487337865,4.21060095270475,-2.6412699958165695,4.6648605025445375,1.4433431821808744,14.468536306798747,25.91975502490026,35.76246217032481,3.943430508831991,1.970153660054045,18.16249247120039,0.6588530482286469,270.34956393247705,12.647651754457833,Al,Pt,1.60389,0.33779
4353.6153351133125,3.891748601840925,4.41247863824208,1.4764133210015649,15.455374588976191,-8.74681886846148,4.4609708091456675,6.8493274811985705,23.201153232922387,2.739971359476174,10.919285487337865,8.21060095270475,-9.02978808581657,6.1648605025445375,1.4233431821808744,11.868536306798747,31.872255024900262,47.667462170324804,7.943430508831991,2.040153660054045,18.16249247120039,0.6488530482286469,239.34956393247703,8.647651754457833,Al,Re,3.189,1.9229
3131.615335113313,3.891748601840925,4.32064216524208,1.4514133210015647,32.655374588976194,-3.5550247284614795,2.9609708091456675,5.8493274811985705,23.201153232922387,2.739971359476174,12.919285487337865,5.21060095270475,-3.8664058358165696,5.6648605025445375,1.3933431821808744,13.868536306798745,28.127255024900265,40.17746217032481,4.943430508831991,1.950153660054045,18.16249247120039,0.6588530482286469,270.34956393247705,11.647651754457833,Al,Rh,2.0685,0.8024
3501.615335113313,3.891748601840925,4.30855426924208,1.4314133210015647,24.555374588976193,-5.21597319846148,3.4609708091456675,5.8493274811985705,23.201153232922387,2.739971359476174,11.919285487337865,6.21060095270475,-5.80739388581657,6.6648605025445375,1.3933431821808744,12.068536306798748,34.127255024900265,52.17746217032481,5.943430508831991,2.020153660054045,18.16249247120039,0.6588530482286469,239.34956393247703,10.647651754457833,Al,Ru,2.5963,1.3302
