Site2_MeltingT,Site1_NdValence,Site2_GSestFCClatcnt,AtomicRadii_min_value,ElectricalConductivity_min_value,Site2_BCCenergy_pa,NdUnfilled_composition_average,Row_max_value,SecondIonizationEnergy_max_value,NdValence_difference,Site2_Column,Site2_NdUnfilled,Site2_GSenergy_pa,valence_composition_average,Site2_CovalentRadii,ThermalExpansionCoefficient_min_value,HeatFusion_composition_average,Site2_HeatFusion,NdUnfilled_max_value,n_ws^third_max_value,HeatFusion_min_value,IonicRadii_min_value,Site2_SpaceGroupNumber,Site2_NdValence,Material compositions 1,Material compositions 2,E_regression,E_regression_shift
2129.3344106669697,13.818978017283925,4.559201265646063,1.5537205741206979,72.85325902663014,0.6216347334437144,1.9868909320120633,5.871411063068815,26.018511290970096,2.6738285136715376,14.978914252579173,3.204130756799034,0.6072457085728495,3.1791057524282644,1.485710205492858,24.731294374246005,20.958665443255597,24.86744253360044,2.9318949419283946,1.5558131809997775,18.9547037615148,1.2731177253722283,271.71623601638925,13.688585926173698,Ag,Ag,1.8245,0
2662.4044106669694,13.818978017283925,3.9795446546460624,1.3627205741206978,27.85325902663014,-3.638472666556286,3.4868909320120633,5.871411063068815,26.018511290970096,5.673828513671538,12.978914252579173,6.204130756799033,-3.70774987642715,3.6791057524282644,1.3057102054928578,18.831294374246006,23.408665443255593,29.767442533600438,5.931894941928395,1.9458131809997774,18.9547037615148,0.7731177253722283,240.71623601638925,10.688585926173698,Ag,Co,1.734358324,-0.090141676
3074.4044106669694,13.818978017283925,4.0824468556460625,1.358720574120698,17.853259026630145,-6.163193676556285,4.486890932012063,5.871411063068815,26.018511290970096,7.673828513671538,9.978914252579173,8.204130756799033,-6.13307727142715,5.179105752428264,1.3257102054928578,10.731294374246007,25.80866544325559,34.56744253360044,7.931894941928395,1.9258131809997774,18.9547037615148,0.7431177253722283,275.71623601638925,8.688585926173698,Ag,Cr,2.083638544,0.259138544
2252.1744106669694,13.818978017283925,4.069709315646063,1.387720574120698,70.65325902663015,-0.30127337655628583,1.9868909320120633,5.871411063068815,26.018511290970096,2.6738285136715376,14.978914252579173,3.204130756799034,-0.3080155514271503,3.1791057524282644,1.3157102054928578,22.331294374246006,22.108665443255596,27.16744253360044,2.9318949419283946,1.6658131809997774,18.9547037615148,0.8531177253722283,271.71623601638925,13.688585926173698,Ag,Cu,1.802299595,-0.022200405
2705.4044106669694,13.818978017283925,4.033112253646062,1.350720574120698,21.153259026630145,-4.943870456556286,3.9868909320120633,5.871411063068815,26.018511290970096,6.673828513671538,11.978914252579173,7.204130756799033,-4.91284509142715,5.179105752428264,1.3157102054928578,17.631294374246007,22.213665443255593,27.37744253360044,6.931894941928395,1.9658131809997774,18.9547037615148,0.6731177253722284,275.71623601638925,9.688585926173698,Ag,Fe,2.142172341,0.317672341
2413.4044106669694,13.818978017283925,4.006544433646063,1.349720574120698,10.453259026630144,-5.528796856556286,4.486890932012063,5.871411063068815,26.018511290970096,7.673828513671538,10.978914252579173,8.204130756799033,-5.647925981427151,5.679105752428264,1.3157102054928578,24.731294374246005,21.763665443255597,26.47744253360044,7.931894941928395,1.8058131809997775,18.9547037615148,0.7931177253722284,263.71623601638925,8.688585926173698,Ag,Mn,2.026685741,0.202185741
2622.4044106669694,13.818978017283925,3.9879372306460623,1.355720574120698,24.553259026630144,-2.0975251365562855,2.9868909320120633,5.871411063068815,26.018511290970096,4.673828513671538,13.978914252579173,5.204130756799033,-2.1736853014271507,3.6791057524282644,1.2957102054928578,19.231294374246005,24.048665443255594,31.04744253360044,4.931894941928395,1.9458131809997774,18.9547037615148,0.8131177253722283,271.71623601638925,11.688585926173698,Ag,Ni,2.075071478,0.250571478
2708.4044106669694,13.818978017283925,4.995629748646062,1.5537205741206979,11.453259026630144,-2.8304772565562857,6.486890932012063,5.871411063068815,26.018511290970096,11.673828513671538,6.978914252579173,12.204130756799033,-2.9128738214271506,3.6791057524282644,1.5857102054928578,15.831294374246006,22.358665443255596,27.66744253360044,11.931894941928395,1.5558131809997775,18.9547037615148,0.8731177253722283,240.71623601638925,4.688585926173697,Ag,Sc,1.823068663,-0.001431337
2835.4044106669694,13.818978017283925,4.588580880646063,1.5537205741206979,12.553259026630144,-4.319654206556286,5.986890932012063,5.871411063068815,26.018511290970096,10.673828513671538,7.978914252579173,11.204130756799033,-4.402587851427151,4.179105752428264,1.465710205492858,14.431294374246006,22.383665443255595,27.71744253360044,10.931894941928395,1.7158131809997774,18.9547037615148,0.7331177253722283,240.71623601638925,5.688585926173697,Ag,Ti,1.989468058,0.164968058
3077.4044106669694,13.818978017283925,4.265356157646062,1.4307205741206979,13.953259026630144,-5.597646786556285,5.486890932012063,5.871411063068815,26.018511290970096,9.673828513671538,8.978914252579173,10.204130756799033,-5.56662142142715,4.679105752428264,1.3657102054928578,14.231294374246007,26.05866544325559,35.06744253360044,9.931894941928395,1.8358131809997773,18.9547037615148,0.6631177253722284,275.71623601638925,6.688585926173697,Ag,V,2.072663228,0.248163228
1587.0844106669695,13.818978017283925,4.3541034026460625,1.441720574120698,26.85325902663014,2.1845224034437143,1.9868909320120633,5.871411063068815,26.018511290970096,2.6738285136715376,15.978914252579173,3.204130756799034,2.1326393535728494,3.1791057524282644,1.3957102054928578,24.731294374246005,18.842665443255594,20.63544253360044,2.9318949419283946,1.5558131809997775,14.722703761514799,0.8631177253722283,240.71623601638925,13.688585926173698,Ag,Zn,1.677523767,-0.146976233
